event, ALock, AThread
acquire, 182531396, 1867139015
Sum is :903
release, 182531396, 1867139015
release, 182531396, 1867139015
release, 182531396, 1867139015
release, 182531396, 1867139015
release, 182531396, 1867139015
Thread Thread_I#3#42 SUCCEEDED:Lock Lock_I#3#42 is accuqired and released equivalent times
end, , 1867139015
begin, , 1052195003
acquire, 182531396, 1052195003
acquire, 182531396, 1052195003
acquire, 182531396, 1052195003
acquire, 182531396, 1052195003
acquire, 182531396, 1052195003
Sum is :0
release, 182531396, 1052195003
release, 182531396, 1052195003
release, 182531396, 1052195003
release, 182531396, 1052195003
release, 182531396, 1052195003
Thread Thread_O#3#0 SUCCEEDED:Lock Lock_I#3#42 is accuqired and released equivalent times
end, , 1052195003
begin, , 1026871825
acquire, 2109798150, 1026871825
acquire, 2109798150, 1026871825
acquire, 2109798150, 1026871825
acquire, 2109798150, 1026871825
acquire, 2109798150, 1026871825
Sum is :946
release, 2109798150, 1026871825
release, 2109798150, 1026871825
release, 2109798150, 1026871825
release, 2109798150, 1026871825
release, 2109798150, 1026871825
Thread Thread_I#3#43 SUCCEEDED:Lock Lock_I#3#43 is accuqired and released equivalent times
end, , 1026871825
begin, , 511707818
acquire, 2109798150, 511707818
acquire, 2109798150, 511707818
acquire, 2109798150, 511707818
acquire, 2109798150, 511707818
acquire, 2109798150, 511707818
Sum is :1
release, 2109798150, 511707818
release, 2109798150, 511707818
release, 2109798150, 511707818
release, 2109798150, 511707818
release, 2109798150, 511707818
Thread Thread_O#3#1 SUCCEEDED:Lock Lock_I#3#43 is accuqired and released equivalent times
end, , 511707818
begin, , 1074389766
acquire, 1136768342, 1074389766
acquire, 1136768342, 1074389766
acquire, 1136768342, 1074389766
acquire, 1136768342, 1074389766
acquire, 1136768342, 1074389766
Sum is :990
release, 1136768342, 1074389766
release, 1136768342, 1074389766
release, 1136768342, 1074389766
release, 1136768342, 1074389766
release, 1136768342, 1074389766
Thread Thread_I#3#44 SUCCEEDED:Lock Lock_I#3#44 is accuqired and released equivalent times
end, , 1074389766
begin, , 25536233
acquire, 1136768342, 25536233
acquire, 1136768342, 25536233
acquire, 1136768342, 25536233
acquire, 1136768342, 25536233
acquire, 1136768342, 25536233
Sum is :3
release, 1136768342, 25536233
release, 1136768342, 25536233
release, 1136768342, 25536233
release, 1136768342, 25536233
release, 1136768342, 25536233
Thread Thread_O#3#2 SUCCEEDED:Lock Lock_I#3#44 is accuqired and released equivalent times
end, , 25536233
begin, , 1484673893
acquire, 587003819, 1484673893
acquire, 587003819, 1484673893
acquire, 587003819, 1484673893
acquire, 587003819, 1484673893
acquire, 587003819, 1484673893
Sum is :1035
release, 587003819, 1484673893
release, 587003819, 1484673893
release, 587003819, 1484673893
release, 587003819, 1484673893
release, 587003819, 1484673893
Thread Thread_I#3#45 SUCCEEDED:Lock Lock_I#3#45 is accuqired and released equivalent times
end, , 1484673893
begin, , 1052195003
acquire, 587003819, 1052195003
acquire, 587003819, 1052195003
acquire, 587003819, 1052195003
acquire, 587003819, 1052195003
acquire, 587003819, 1052195003
Sum is :0
release, 587003819, 1052195003
release, 587003819, 1052195003
release, 587003819, 1052195003
release, 587003819, 1052195003
release, 587003819, 1052195003
Thread Thread_O#3#0 SUCCEEDED:Lock Lock_I#3#45 is accuqired and released equivalent times
end, , 1052195003
begin, , 769798433
acquire, 1665620686, 769798433
acquire, 1665620686, 769798433
acquire, 1665620686, 769798433
acquire, 1665620686, 769798433
acquire, 1665620686, 769798433
Sum is :1081
release, 1665620686, 769798433
release, 1665620686, 769798433
release, 1665620686, 769798433
release, 1665620686, 769798433
release, 1665620686, 769798433
Thread Thread_I#3#46 SUCCEEDED:Lock Lock_I#3#46 is accuqired and released equivalent times
end, , 769798433
begin, , 511707818
acquire, 1665620686, 511707818
acquire, 1665620686, 511707818
acquire, 1665620686, 511707818
acquire, 1665620686, 511707818
acquire, 1665620686, 511707818
Sum is :1
release, 1665620686, 511707818
release, 1665620686, 511707818
release, 1665620686, 511707818
release, 1665620686, 511707818
release, 1665620686, 511707818
Thread Thread_O#3#1 SUCCEEDED:Lock Lock_I#3#46 is accuqired and released equivalent times
end, , 511707818
begin, , 1233705144
acquire, 202125197, 1233705144
acquire, 202125197, 1233705144
acquire, 202125197, 1233705144
acquire, 202125197, 1233705144
acquire, 202125197, 1233705144
Sum is :1128
release, 202125197, 1233705144
release, 202125197, 1233705144
release, 202125197, 1233705144
release, 202125197, 1233705144
release, 202125197, 1233705144
Thread Thread_I#3#47 SUCCEEDED:Lock Lock_I#3#47 is accuqired and released equivalent times
end, , 1233705144
begin, , 25536233
acquire, 202125197, 25536233
acquire, 202125197, 25536233
acquire, 202125197, 25536233
acquire, 202125197, 25536233
acquire, 202125197, 25536233
Sum is :3
release, 202125197, 25536233
release, 202125197, 25536233
release, 202125197, 25536233
release, 202125197, 25536233
release, 202125197, 25536233
Thread Thread_O#3#2 SUCCEEDED:Lock Lock_I#3#47 is accuqired and released equivalent times
end, , 25536233
begin, , 811301908
acquire, 1762902523, 811301908
acquire, 1762902523, 811301908
acquire, 1762902523, 811301908
acquire, 1762902523, 811301908
acquire, 1762902523, 811301908
Sum is :1176
release, 1762902523, 811301908
release, 1762902523, 811301908
release, 1762902523, 811301908
release, 1762902523, 811301908
release, 1762902523, 811301908
Thread Thread_I#3#48 SUCCEEDED:Lock Lock_I#3#48 is accuqired and released equivalent times
end, , 811301908
begin, , 1052195003
acquire, 1762902523, 1052195003
acquire, 1762902523, 1052195003
acquire, 1762902523, 1052195003
acquire, 1762902523, 1052195003
acquire, 1762902523, 1052195003
Sum is :0
release, 1762902523, 1052195003
release, 1762902523, 1052195003
release, 1762902523, 1052195003
release, 1762902523, 1052195003
release, 1762902523, 1052195003
Thread Thread_O#3#0 SUCCEEDED:Lock Lock_I#3#48 is accuqired and released equivalent times
end, , 1052195003
begin, , 1725008249
acquire, 197964393, 1725008249
acquire, 197964393, 1725008249
acquire, 197964393, 1725008249
acquire, 197964393, 1725008249
acquire, 197964393, 1725008249
Sum is :1225
release, 197964393, 1725008249
release, 197964393, 1725008249
release, 197964393, 1725008249
release, 197964393, 1725008249
release, 197964393, 1725008249
Thread Thread_I#3#49 SUCCEEDED:Lock Lock_I#3#49 is accuqired and released equivalent times
end, , 1725008249
begin, , 511707818
acquire, 197964393, 511707818
acquire, 197964393, 511707818
acquire, 197964393, 511707818
acquire, 197964393, 511707818
acquire, 197964393, 511707818
Sum is :1
release, 197964393, 511707818
release, 197964393, 511707818
release, 197964393, 511707818
release, 197964393, 511707818
release, 197964393, 511707818
Thread Thread_O#3#1 SUCCEEDED:Lock Lock_I#3#49 is accuqired and released equivalent times
end, , 511707818
begin, , 1620890840
acquire, 402115881, 1620890840
acquire, 402115881, 1620890840
acquire, 402115881, 1620890840
acquire, 402115881, 1620890840
acquire, 402115881, 1620890840
Sum is :1275
release, 402115881, 1620890840
release, 402115881, 1620890840
release, 402115881, 1620890840
release, 402115881, 1620890840
release, 402115881, 1620890840
Thread Thread_I#3#50 SUCCEEDED:Lock Lock_I#3#50 is accuqired and released equivalent times
end, , 1620890840
begin, , 25536233
acquire, 402115881, 25536233
acquire, 402115881, 25536233
acquire, 402115881, 25536233
acquire, 402115881, 25536233
acquire, 402115881, 25536233
Sum is :3
release, 402115881, 25536233
release, 402115881, 25536233
release, 402115881, 25536233
release, 402115881, 25536233
release, 402115881, 25536233
Thread Thread_O#3#2 SUCCEEDED:Lock Lock_I#3#50 is accuqired and released equivalent times
end, , 25536233
begin, , 2106000623
acquire, 330739404, 2106000623
acquire, 330739404, 2106000623
acquire, 330739404, 2106000623
acquire, 330739404, 2106000623
acquire, 330739404, 2106000623
Sum is :1326
release, 330739404, 2106000623
release, 330739404, 2106000623
release, 330739404, 2106000623
release, 330739404, 2106000623
release, 330739404, 2106000623
Thread Thread_I#3#51 SUCCEEDED:Lock Lock_I#3#51 is accuqired and released equivalent times
end, , 2106000623
begin, , 1052195003
acquire, 330739404, 1052195003
acquire, 330739404, 1052195003
acquire, 330739404, 1052195003
acquire, 330739404, 1052195003
acquire, 330739404, 1052195003
Sum is :0
release, 330739404, 1052195003
release, 330739404, 1052195003
release, 330739404, 1052195003
release, 330739404, 1052195003
release, 330739404, 1052195003
Thread Thread_O#3#0 SUCCEEDED:Lock Lock_I#3#51 is accuqired and released equivalent times
end, , 1052195003
begin, , 361398902
acquire, 1010670443, 361398902
acquire, 1010670443, 361398902
acquire, 1010670443, 361398902
acquire, 1010670443, 361398902
acquire, 1010670443, 361398902
Sum is :1378
release, 1010670443, 361398902
release, 1010670443, 361398902
release, 1010670443, 361398902
release, 1010670443, 361398902
release, 1010670443, 361398902
Thread Thread_I#3#52 SUCCEEDED:Lock Lock_I#3#52 is accuqired and released equivalent times
end, , 361398902
begin, , 511707818
acquire, 1010670443, 511707818
acquire, 1010670443, 511707818
acquire, 1010670443, 511707818
acquire, 1010670443, 511707818
acquire, 1010670443, 511707818
Sum is :1
release, 1010670443, 511707818
release, 1010670443, 511707818
release, 1010670443, 511707818
release, 1010670443, 511707818
release, 1010670443, 511707818
Thread Thread_O#3#1 SUCCEEDED:Lock Lock_I#3#52 is accuqired and released equivalent times
end, , 511707818
begin, , 2044215423
acquire, 1606304070, 2044215423
acquire, 1606304070, 2044215423
acquire, 1606304070, 2044215423
acquire, 1606304070, 2044215423
acquire, 1606304070, 2044215423
Sum is :1431
release, 1606304070, 2044215423
release, 1606304070, 2044215423
release, 1606304070, 2044215423
release, 1606304070, 2044215423
release, 1606304070, 2044215423
Thread Thread_I#3#53 SUCCEEDED:Lock Lock_I#3#53 is accuqired and released equivalent times
end, , 2044215423
begin, , 25536233
acquire, 1606304070, 25536233
acquire, 1606304070, 25536233
acquire, 1606304070, 25536233
acquire, 1606304070, 25536233
acquire, 1606304070, 25536233
Sum is :3
release, 1606304070, 25536233
release, 1606304070, 25536233
release, 1606304070, 25536233
release, 1606304070, 25536233
release, 1606304070, 25536233
Thread Thread_O#3#2 SUCCEEDED:Lock Lock_I#3#53 is accuqired and released equivalent times
end, , 25536233
begin, , 510063093
acquire, 1313916817, 510063093
acquire, 1313916817, 510063093
acquire, 1313916817, 510063093
acquire, 1313916817, 510063093
acquire, 1313916817, 510063093
Sum is :1485
release, 1313916817, 510063093
release, 1313916817, 510063093
release, 1313916817, 510063093
release, 1313916817, 510063093
release, 1313916817, 510063093
Thread Thread_I#3#54 SUCCEEDED:Lock Lock_I#3#54 is accuqired and released equivalent times
end, , 510063093
begin, , 1052195003
acquire, 1313916817, 1052195003
acquire, 1313916817, 1052195003
acquire, 1313916817, 1052195003
acquire, 1313916817, 1052195003
acquire, 1313916817, 1052195003
Sum is :0
release, 1313916817, 1052195003
release, 1313916817, 1052195003
release, 1313916817, 1052195003
release, 1313916817, 1052195003
release, 1313916817, 1052195003
Thread Thread_O#3#0 SUCCEEDED:Lock Lock_I#3#54 is accuqired and released equivalent times
end, , 1052195003
begin, , 1966124444
acquire, 1487500813, 1966124444
acquire, 1487500813, 1966124444
acquire, 1487500813, 1966124444
acquire, 1487500813, 1966124444
acquire, 1487500813, 1966124444
Sum is :1540
release, 1487500813, 1966124444
release, 1487500813, 1966124444
release, 1487500813, 1966124444
release, 1487500813, 1966124444
release, 1487500813, 1966124444
Thread Thread_I#3#55 SUCCEEDED:Lock Lock_I#3#55 is accuqired and released equivalent times
end, , 1966124444
begin, , 511707818
acquire, 1487500813, 511707818
acquire, 1487500813, 511707818
acquire, 1487500813, 511707818
acquire, 1487500813, 511707818
acquire, 1487500813, 511707818
Sum is :1
release, 1487500813, 511707818
release, 1487500813, 511707818
release, 1487500813, 511707818
release, 1487500813, 511707818
release, 1487500813, 511707818
Thread Thread_O#3#1 SUCCEEDED:Lock Lock_I#3#55 is accuqired and released equivalent times
end, , 511707818
begin, , 1911152052
acquire, 961409111, 1911152052
acquire, 961409111, 1911152052
acquire, 961409111, 1911152052
acquire, 961409111, 1911152052
acquire, 961409111, 1911152052
Sum is :1596
release, 961409111, 1911152052
release, 961409111, 1911152052
release, 961409111, 1911152052
release, 961409111, 1911152052
release, 961409111, 1911152052
Thread Thread_I#3#56 SUCCEEDED:Lock Lock_I#3#56 is accuqired and released equivalent times
end, , 1911152052
begin, , 25536233
acquire, 961409111, 25536233
acquire, 961409111, 25536233
acquire, 961409111, 25536233
acquire, 961409111, 25536233
acquire, 961409111, 25536233
Sum is :3
release, 961409111, 25536233
release, 961409111, 25536233
release, 961409111, 25536233
release, 961409111, 25536233
release, 961409111, 25536233
Thread Thread_O#3#2 SUCCEEDED:Lock Lock_I#3#56 is accuqired and released equivalent times
end, , 25536233
begin, , 1231156911
acquire, 1525409936, 1231156911
acquire, 1525409936, 1231156911
acquire, 1525409936, 1231156911
acquire, 1525409936, 1231156911
acquire, 1525409936, 1231156911
Sum is :1653
release, 1525409936, 1231156911
release, 1525409936, 1231156911
release, 1525409936, 1231156911
release, 1525409936, 1231156911
release, 1525409936, 1231156911
Thread Thread_I#3#57 SUCCEEDED:Lock Lock_I#3#57 is accuqired and released equivalent times
end, , 1231156911
begin, , 1052195003
acquire, 1525409936, 1052195003
acquire, 1525409936, 1052195003
acquire, 1525409936, 1052195003
acquire, 1525409936, 1052195003
acquire, 1525409936, 1052195003
Sum is :0
release, 1525409936, 1052195003
release, 1525409936, 1052195003
release, 1525409936, 1052195003
release, 1525409936, 1052195003
release, 1525409936, 1052195003
Thread Thread_O#3#0 SUCCEEDED:Lock Lock_I#3#57 is accuqired and released equivalent times
end, , 1052195003
begin, , 1708169732
acquire, 868815265, 1708169732
acquire, 868815265, 1708169732
acquire, 868815265, 1708169732
acquire, 868815265, 1708169732
acquire, 868815265, 1708169732
Sum is :1711
release, 868815265, 1708169732
release, 868815265, 1708169732
release, 868815265, 1708169732
